state,date,cases
Monaco,2020-02-06,0
Monaco,2020-02-07,0
Monaco,2020-02-08,0
Monaco,2020-02-09,0
Monaco,2020-02-10,0
Monaco,2020-02-11,0
Monaco,2020-02-12,0
Monaco,2020-02-13,0
Monaco,2020-02-14,0
Monaco,2020-02-15,0
Monaco,2020-02-16,0
Monaco,2020-02-17,0
Monaco,2020-02-18,0
Monaco,2020-02-19,0
Monaco,2020-02-20,0
Monaco,2020-02-21,0
Monaco,2020-02-22,0
Monaco,2020-02-23,0
Monaco,2020-02-24,0
Monaco,2020-02-25,0
Monaco,2020-02-26,0
Monaco,2020-02-27,0
Monaco,2020-02-28,0
Monaco,2020-02-29,1
Monaco,2020-03-01,1
Monaco,2020-03-02,1
Monaco,2020-03-03,1
Monaco,2020-03-04,1
Monaco,2020-03-05,1
Monaco,2020-03-06,1
Monaco,2020-03-07,1
Monaco,2020-03-08,1
Monaco,2020-03-09,1
Monaco,2020-03-10,1
Monaco,2020-03-11,1
Monaco,2020-03-12,2
Monaco,2020-03-13,2
Monaco,2020-03-14,2
Monaco,2020-03-15,2
Monaco,2020-03-16,7
Monaco,2020-03-17,7
Monaco,2020-03-18,7
Monaco,2020-03-19,7
Monaco,2020-03-20,11
Monaco,2020-03-21,11
Monaco,2020-03-22,23
Monaco,2020-03-23,23
Monaco,2020-03-24,23
Monaco,2020-03-25,31
Monaco,2020-03-26,33
Monaco,2020-03-27,42
Monaco,2020-03-28,42
Monaco,2020-03-29,46
Monaco,2020-03-30,49
Monaco,2020-03-31,52
Monaco,2020-04-01,55
Monaco,2020-04-02,60
Monaco,2020-04-03,64
Monaco,2020-04-04,66
Monaco,2020-04-05,73
Monaco,2020-04-06,77
Monaco,2020-04-07,79
Monaco,2020-04-08,81
Monaco,2020-04-09,84
Monaco,2020-04-10,90
Monaco,2020-04-11,92
Monaco,2020-04-12,93
Monaco,2020-04-13,93
Monaco,2020-04-14,93
Monaco,2020-04-15,93
Monaco,2020-04-16,93
Monaco,2020-04-17,94
Monaco,2020-04-18,94
Monaco,2020-04-19,94
Monaco,2020-04-20,94
Monaco,2020-04-21,94
Monaco,2020-04-22,94
Monaco,2020-04-23,94
Monaco,2020-04-24,94
Monaco,2020-04-25,94
Monaco,2020-04-26,94
Monaco,2020-04-27,95
Monaco,2020-04-28,95
Monaco,2020-04-29,95
Monaco,2020-04-30,95
Monaco,2020-05-01,95
Monaco,2020-05-02,95
Monaco,2020-05-03,95
Monaco,2020-05-04,95
Monaco,2020-05-05,95
Monaco,2020-05-06,95
Monaco,2020-05-07,95
Monaco,2020-05-08,95
Monaco,2020-05-09,96
Monaco,2020-05-10,96
Monaco,2020-05-11,96
Monaco,2020-05-12,96
Monaco,2020-05-13,96
Monaco,2020-05-14,96
Monaco,2020-05-15,96
Monaco,2020-05-16,96
Monaco,2020-05-17,96
Monaco,2020-05-18,97
Monaco,2020-05-19,97
Monaco,2020-05-20,97
Monaco,2020-05-21,97
Monaco,2020-05-22,97
Monaco,2020-05-23,98
Monaco,2020-05-24,98
Monaco,2020-05-25,98
Monaco,2020-05-26,98
Monaco,2020-05-27,98
Monaco,2020-05-28,98
Monaco,2020-05-29,98
Monaco,2020-05-30,99
Monaco,2020-05-31,99
Monaco,2020-06-01,99
Monaco,2020-06-02,99
Monaco,2020-06-03,99
Monaco,2020-06-04,99
Monaco,2020-06-05,99
Monaco,2020-06-06,99
Monaco,2020-06-07,99
Monaco,2020-06-08,99
Monaco,2020-06-09,99
Monaco,2020-06-10,99
Monaco,2020-06-11,99
Monaco,2020-06-12,99
Monaco,2020-06-13,99
Monaco,2020-06-14,99
Monaco,2020-06-15,99
Monaco,2020-06-16,99
Monaco,2020-06-17,99
Monaco,2020-06-18,99
Monaco,2020-06-19,99
Monaco,2020-06-20,99
Monaco,2020-06-21,100
Monaco,2020-06-22,101
Monaco,2020-06-23,101
Monaco,2020-06-24,102
Montenegro,2020-01-22,0
Montenegro,2020-01-23,0
Montenegro,2020-01-24,0
Montenegro,2020-01-25,0
Montenegro,2020-01-26,0
Montenegro,2020-01-27,0
Montenegro,2020-01-28,0
Montenegro,2020-01-29,0
Montenegro,2020-01-30,0
Montenegro,2020-01-31,0
Montenegro,2020-02-01,0
Montenegro,2020-02-02,0
Montenegro,2020-02-03,0
Montenegro,2020-02-04,0
Montenegro,2020-02-05,0
Montenegro,2020-02-06,0
Montenegro,2020-02-07,0
Montenegro,2020-02-08,0
Montenegro,2020-02-09,0
Montenegro,2020-02-10,0
Montenegro,2020-02-11,0
Montenegro,2020-02-12,0
Montenegro,2020-02-13,0
Montenegro,2020-02-14,0
Montenegro,2020-02-15,0
Montenegro,2020-02-16,0
Montenegro,2020-02-17,0
Montenegro,2020-02-18,0
Montenegro,2020-02-19,0
Montenegro,2020-02-20,0
Montenegro,2020-02-21,0
Montenegro,2020-02-22,0
Montenegro,2020-02-23,0
Montenegro,2020-02-24,0
Montenegro,2020-02-25,0
Montenegro,2020-02-26,0
Montenegro,2020-02-27,0
Montenegro,2020-02-28,0
Montenegro,2020-02-29,0
Montenegro,2020-03-01,0
Montenegro,2020-03-02,0
Montenegro,2020-03-03,0
Montenegro,2020-03-04,0
Montenegro,2020-03-05,0
Montenegro,2020-03-06,0
Montenegro,2020-03-07,0
Montenegro,2020-03-08,0
Montenegro,2020-03-09,0
Montenegro,2020-03-10,0
Montenegro,2020-03-11,0
Montenegro,2020-03-12,0
Montenegro,2020-03-13,0
Montenegro,2020-03-14,0
Montenegro,2020-03-15,0
Montenegro,2020-03-16,0
Montenegro,2020-03-17,2
Montenegro,2020-03-18,2
Montenegro,2020-03-19,3
Montenegro,2020-03-20,14
Montenegro,2020-03-21,14
Montenegro,2020-03-22,21
Montenegro,2020-03-23,27
Montenegro,2020-03-24,47
Montenegro,2020-03-25,52
Montenegro,2020-03-26,69
Montenegro,2020-03-27,82
Montenegro,2020-03-28,84
Montenegro,2020-03-29,85
Montenegro,2020-03-30,91
Montenegro,2020-03-31,109
Montenegro,2020-04-01,123
Montenegro,2020-04-02,144
Montenegro,2020-04-03,174
Montenegro,2020-04-04,201
Montenegro,2020-04-05,214
Montenegro,2020-04-06,233
Montenegro,2020-04-07,241
Montenegro,2020-04-08,248
Montenegro,2020-04-09,252
Montenegro,2020-04-10,255
Montenegro,2020-04-11,263
Montenegro,2020-04-12,272
Montenegro,2020-04-13,274
Montenegro,2020-04-14,283
Montenegro,2020-04-15,288
Montenegro,2020-04-16,303
Montenegro,2020-04-17,303
Montenegro,2020-04-18,307
Montenegro,2020-04-19,308
Montenegro,2020-04-20,312
Montenegro,2020-04-21,313
Montenegro,2020-04-22,315
Montenegro,2020-04-23,316
Montenegro,2020-04-24,319
Montenegro,2020-04-25,320
Montenegro,2020-04-26,321
Montenegro,2020-04-27,321
Montenegro,2020-04-28,321
Montenegro,2020-04-29,322
Montenegro,2020-04-30,322
Montenegro,2020-05-01,322
Montenegro,2020-05-02,322
Montenegro,2020-05-03,322
Montenegro,2020-05-04,323
Montenegro,2020-05-05,324
Montenegro,2020-05-06,324
Montenegro,2020-05-07,324
Montenegro,2020-05-08,324
Montenegro,2020-05-09,324
Montenegro,2020-05-10,324
Montenegro,2020-05-11,324
Montenegro,2020-05-12,324
Montenegro,2020-05-13,324
Montenegro,2020-05-14,324
Montenegro,2020-05-15,324
Montenegro,2020-05-16,324
Montenegro,2020-05-17,324
Montenegro,2020-05-18,324
Montenegro,2020-05-19,324
Montenegro,2020-05-20,324
Montenegro,2020-05-21,324
Montenegro,2020-05-22,324
Montenegro,2020-05-23,324
Montenegro,2020-05-24,324
Montenegro,2020-05-25,324
Montenegro,2020-05-26,324
Montenegro,2020-05-27,324
Montenegro,2020-05-28,324
Montenegro,2020-05-29,324
Montenegro,2020-05-30,324
Montenegro,2020-05-31,324
Montenegro,2020-06-01,324
Montenegro,2020-06-02,324
Montenegro,2020-06-03,324
Montenegro,2020-06-04,324
Montenegro,2020-06-05,324
Montenegro,2020-06-06,324
Montenegro,2020-06-07,324
Montenegro,2020-06-08,324
Montenegro,2020-06-09,324
Montenegro,2020-06-10,324
Montenegro,2020-06-11,324
Montenegro,2020-06-12,324
Montenegro,2020-06-13,324
Montenegro,2020-06-14,325
Montenegro,2020-06-15,326
Montenegro,2020-06-16,326
Montenegro,2020-06-17,333
Montenegro,2020-06-18,337
Montenegro,2020-06-19,355
Montenegro,2020-06-20,359
Montenegro,2020-06-21,362
Montenegro,2020-06-22,367
Montenegro,2020-06-23,378
Montenegro,2020-06-24,389
Netherlands,2020-01-22,0
Netherlands,2020-01-23,0
Netherlands,2020-01-24,0
Netherlands,2020-01-25,0
Netherlands,2020-01-26,0
Netherlands,2020-01-27,0
Netherlands,2020-01-28,0
Netherlands,2020-01-29,0
Netherlands,2020-01-30,0
Netherlands,2020-01-31,0
Netherlands,2020-02-01,0
Netherlands,2020-02-02,0
Netherlands,2020-02-03,0
Netherlands,2020-02-04,0
Netherlands,2020-02-05,0
Netherlands,2020-02-06,0
Netherlands,2020-02-07,0
Netherlands,2020-02-08,0
Netherlands,2020-02-09,0
Netherlands,2020-02-10,0
Netherlands,2020-02-11,0
Netherlands,2020-02-12,0
Netherlands,2020-02-13,0
Netherlands,2020-02-14,0
Netherlands,2020-02-15,0
Netherlands,2020-02-16,0
Netherlands,2020-02-17,0
Netherlands,2020-02-18,0
Netherlands,2020-02-19,0
Netherlands,2020-02-20,0
Netherlands,2020-02-21,0
Netherlands,2020-02-22,0
Netherlands,2020-02-23,0
Netherlands,2020-02-24,0
Netherlands,2020-02-25,0
Netherlands,2020-02-26,0
Netherlands,2020-02-27,1
Netherlands,2020-02-28,1
Netherlands,2020-02-29,6
Netherlands,2020-03-01,10
Netherlands,2020-03-02,18
Netherlands,2020-03-03,24
Netherlands,2020-03-04,38
Netherlands,2020-03-05,82
Netherlands,2020-03-06,128
Netherlands,2020-03-07,188
Netherlands,2020-03-08,265
Netherlands,2020-03-09,321
Netherlands,2020-03-10,382
Netherlands,2020-03-11,503
Netherlands,2020-03-12,503
Netherlands,2020-03-13,806
Netherlands,2020-03-14,962
Netherlands,2020-03-15,1138
Netherlands,2020-03-16,1416
Netherlands,2020-03-17,1711
Netherlands,2020-03-18,2058
Netherlands,2020-03-19,2467
Netherlands,2020-03-20,3003
Netherlands,2020-03-21,3640
Netherlands,2020-03-22,4217
Netherlands,2020-03-23,4764
Netherlands,2020-03-24,5580
Netherlands,2020-03-25,6438
Netherlands,2020-03-26,7468
Netherlands,2020-03-27,8647
Netherlands,2020-03-28,9819
Netherlands,2020-03-29,10930
Netherlands,2020-03-30,11817
Netherlands,2020-03-31,12667
Netherlands,2020-04-01,13696
Netherlands,2020-04-02,14788
Netherlands,2020-04-03,15821
Netherlands,2020-04-04,16727
Netherlands,2020-04-05,17953
Netherlands,2020-04-06,18926
Netherlands,2020-04-07,19709
Netherlands,2020-04-08,20682
Netherlands,2020-04-09,21903
Netherlands,2020-04-10,23249
Netherlands,2020-04-11,24571
Netherlands,2020-04-12,25746
Netherlands,2020-04-13,26710
Netherlands,2020-04-14,27580
Netherlands,2020-04-15,28316
Netherlands,2020-04-16,29383
Netherlands,2020-04-17,30619
Netherlands,2020-04-18,31766
Netherlands,2020-04-19,32838
Netherlands,2020-04-20,33588
Netherlands,2020-04-21,34317
Netherlands,2020-04-22,35032
Netherlands,2020-04-23,35921
Netherlands,2020-04-24,36729
Netherlands,2020-04-25,37384
Netherlands,2020-04-26,38040
Netherlands,2020-04-27,38440
Netherlands,2020-04-28,38612
Netherlands,2020-04-29,38998
Netherlands,2020-04-30,39512
Netherlands,2020-05-01,39989
Netherlands,2020-05-02,40434
Netherlands,2020-05-03,40769
Netherlands,2020-05-04,40968
Netherlands,2020-05-05,41286
Netherlands,2020-05-06,41518
Netherlands,2020-05-07,41973
Netherlands,2020-05-08,42292
Netherlands,2020-05-09,42581
Netherlands,2020-05-10,42826
Netherlands,2020-05-11,42987
Netherlands,2020-05-12,43183
Netherlands,2020-05-13,43410
Netherlands,2020-05-14,43680
Netherlands,2020-05-15,43880
Netherlands,2020-05-16,44070
Netherlands,2020-05-17,44195
Netherlands,2020-05-18,44341
Netherlands,2020-05-19,44449
Netherlands,2020-05-20,44647
Netherlands,2020-05-21,44900
Netherlands,2020-05-22,45088
Netherlands,2020-05-23,45265
Netherlands,2020-05-24,45437
Netherlands,2020-05-25,45647
Netherlands,2020-05-26,45780
Netherlands,2020-05-27,45970
Netherlands,2020-05-28,46152
Netherlands,2020-05-29,46328
Netherlands,2020-05-30,46460
Netherlands,2020-05-31,46645
Netherlands,2020-06-01,46749
Netherlands,2020-06-02,46852
Netherlands,2020-06-03,46939
Netherlands,2020-06-04,47148
Netherlands,2020-06-05,47358
Netherlands,2020-06-06,47541
Netherlands,2020-06-07,47780
Netherlands,2020-06-08,47945
Netherlands,2020-06-09,48109
Netherlands,2020-06-10,48294
Netherlands,2020-06-11,48458
Netherlands,2020-06-12,48668
Netherlands,2020-06-13,48847
Netherlands,2020-06-14,48990
Netherlands,2020-06-15,49155
Netherlands,2020-06-16,49295
Netherlands,2020-06-17,49412
Netherlands,2020-06-18,49527
Netherlands,2020-06-19,49634
Netherlands,2020-06-20,49710
Netherlands,2020-06-21,49801
Netherlands,2020-06-22,49866
Netherlands,2020-06-23,49930
Netherlands,2020-06-24,50012
Norway,2020-01-22,0
Norway,2020-01-23,0
Norway,2020-01-24,0
Norway,2020-01-25,0
Norway,2020-01-26,0
Norway,2020-01-27,0
Norway,2020-01-28,0
Norway,2020-01-29,0
Norway,2020-01-30,0
Norway,2020-01-31,0
Norway,2020-02-01,0
Norway,2020-02-02,0
Norway,2020-02-03,0
Norway,2020-02-04,0
Norway,2020-02-05,0
Norway,2020-02-06,0
Norway,2020-02-07,0
Norway,2020-02-08,0
Norway,2020-02-09,0
Norway,2020-02-10,0
Norway,2020-02-11,0
Norway,2020-02-12,0
Norway,2020-02-13,0
Norway,2020-02-14,0
Norway,2020-02-15,0
Norway,2020-02-16,0
Norway,2020-02-17,0
Norway,2020-02-18,0
Norway,2020-02-19,0
Norway,2020-02-20,0
Norway,2020-02-21,0
Norway,2020-02-22,0
Norway,2020-02-23,0
Norway,2020-02-24,0
Norway,2020-02-25,0
Norway,2020-02-26,1
Norway,2020-02-27,1
Norway,2020-02-28,6
Norway,2020-02-29,15
Norway,2020-03-01,19
Norway,2020-03-02,25
Norway,2020-03-03,32
Norway,2020-03-04,56
Norway,2020-03-05,87
Norway,2020-03-06,108
Norway,2020-03-07,147
Norway,2020-03-08,176
Norway,2020-03-09,205
Norway,2020-03-10,400
Norway,2020-03-11,598
Norway,2020-03-12,702
Norway,2020-03-13,996
Norway,2020-03-14,1090
Norway,2020-03-15,1221
Norway,2020-03-16,1333
Norway,2020-03-17,1463
Norway,2020-03-18,1550
Norway,2020-03-19,1746
Norway,2020-03-20,1914
Norway,2020-03-21,2118
Norway,2020-03-22,2385
Norway,2020-03-23,2621
Norway,2020-03-24,2863
Norway,2020-03-25,3084
Norway,2020-03-26,3369
Norway,2020-03-27,3755
Norway,2020-03-28,4015
Norway,2020-03-29,4284
Norway,2020-03-30,4445
Norway,2020-03-31,4641
Norway,2020-04-01,4863
Norway,2020-04-02,5147
Norway,2020-04-03,5370
Norway,2020-04-04,5550
Norway,2020-04-05,5687
Norway,2020-04-06,5865
Norway,2020-04-07,6086
Norway,2020-04-08,6086
Norway,2020-04-09,6211
Norway,2020-04-10,6314
Norway,2020-04-11,6409
Norway,2020-04-12,6525
Norway,2020-04-13,6603
Norway,2020-04-14,6623
Norway,2020-04-15,6740
Norway,2020-04-16,6896
Norway,2020-04-17,6937
Norway,2020-04-18,7036
Norway,2020-04-19,7078
Norway,2020-04-20,7156
Norway,2020-04-21,7191
Norway,2020-04-22,7338
Norway,2020-04-23,7401
Norway,2020-04-24,7463
Norway,2020-04-25,7499
Norway,2020-04-26,7527
Norway,2020-04-27,7599
Norway,2020-04-28,7660
Norway,2020-04-29,7710
Norway,2020-04-30,7738
Norway,2020-05-01,7783
Norway,2020-05-02,7809
Norway,2020-05-03,7847
Norway,2020-05-04,7904
Norway,2020-05-05,7955
Norway,2020-05-06,7996
Norway,2020-05-07,8034
Norway,2020-05-08,8070
Norway,2020-05-09,8099
Norway,2020-05-10,8105
Norway,2020-05-11,8132
Norway,2020-05-12,8157
Norway,2020-05-13,8175
Norway,2020-05-14,8196
Norway,2020-05-15,8219
Norway,2020-05-16,8237
Norway,2020-05-17,8249
Norway,2020-05-18,8257
Norway,2020-05-19,8267
Norway,2020-05-20,8281
Norway,2020-05-21,8309
Norway,2020-05-22,8332
Norway,2020-05-23,8346
Norway,2020-05-24,8352
Norway,2020-05-25,8364
Norway,2020-05-26,8383
Norway,2020-05-27,8401
Norway,2020-05-28,8411
Norway,2020-05-29,8422
Norway,2020-05-30,8437
Norway,2020-05-31,8440
Norway,2020-06-01,8446
Norway,2020-06-02,8455
Norway,2020-06-03,8477
Norway,2020-06-04,8504
Norway,2020-06-05,8522
Norway,2020-06-06,8531
Norway,2020-06-07,8547
Norway,2020-06-08,8561
Norway,2020-06-09,8576
Norway,2020-06-10,8594
Norway,2020-06-11,8608
Norway,2020-06-12,8620
Norway,2020-06-13,8628
Norway,2020-06-14,8631
Norway,2020-06-15,8647
Norway,2020-06-16,8660
Norway,2020-06-17,8692
Norway,2020-06-18,8708
Norway,2020-06-19,8726
Norway,2020-06-20,8742
Norway,2020-06-21,8745
Norway,2020-06-22,8751
Norway,2020-06-23,8772
Norway,2020-06-24,8788
Poland,2020-01-22,0
Poland,2020-01-23,0
Poland,2020-01-24,0
Poland,2020-01-25,0
Poland,2020-01-26,0
Poland,2020-01-27,0
Poland,2020-01-28,0
Poland,2020-01-29,0
Poland,2020-01-30,0
Poland,2020-01-31,0
Poland,2020-02-01,0
Poland,2020-02-02,0
Poland,2020-02-03,0
Poland,2020-02-04,0
Poland,2020-02-05,0
Poland,2020-02-06,0
Poland,2020-02-07,0
Poland,2020-02-08,0
Poland,2020-02-09,0
Poland,2020-02-10,0
Poland,2020-02-11,0
Poland,2020-02-12,0
Poland,2020-02-13,0
Poland,2020-02-14,0
Poland,2020-02-15,0
Poland,2020-02-16,0
Poland,2020-02-17,0
Poland,2020-02-18,0
Poland,2020-02-19,0
Poland,2020-02-20,0
Poland,2020-02-21,0
Poland,2020-02-22,0
Poland,2020-02-23,0
Poland,2020-02-24,0
Poland,2020-02-25,0
Poland,2020-02-26,0
Poland,2020-02-27,0
Poland,2020-02-28,0
Poland,2020-02-29,0
Poland,2020-03-01,0
Poland,2020-03-02,0
Poland,2020-03-03,0
Poland,2020-03-04,1
Poland,2020-03-05,1
Poland,2020-03-06,5
Poland,2020-03-07,5
Poland,2020-03-08,11
Poland,2020-03-09,16
Poland,2020-03-10,22
Poland,2020-03-11,31
Poland,2020-03-12,49
Poland,2020-03-13,68
Poland,2020-03-14,103
Poland,2020-03-15,119
Poland,2020-03-16,177
Poland,2020-03-17,238
Poland,2020-03-18,251
Poland,2020-03-19,355
Poland,2020-03-20,425
Poland,2020-03-21,536
Poland,2020-03-22,634
Poland,2020-03-23,749
Poland,2020-03-24,901
Poland,2020-03-25,1051
Poland,2020-03-26,1221
Poland,2020-03-27,1389
Poland,2020-03-28,1638
Poland,2020-03-29,1862
Poland,2020-03-30,2055
Poland,2020-03-31,2311
Poland,2020-04-01,2554
Poland,2020-04-02,2946
Poland,2020-04-03,3383
Poland,2020-04-04,3627
Poland,2020-04-05,4102
Poland,2020-04-06,4413
Poland,2020-04-07,4848
Poland,2020-04-08,5205
Poland,2020-04-09,5575
Poland,2020-04-10,5955
Poland,2020-04-11,6356
Poland,2020-04-12,6674
Poland,2020-04-13,6934
Poland,2020-04-14,7202
Poland,2020-04-15,7582
Poland,2020-04-16,7918
Poland,2020-04-17,8379
Poland,2020-04-18,8742
Poland,2020-04-19,9287
Poland,2020-04-20,9593
Poland,2020-04-21,9856
Poland,2020-04-22,10169
Poland,2020-04-23,10511
Poland,2020-04-24,10892
Poland,2020-04-25,11273
Poland,2020-04-26,11617
Poland,2020-04-27,11902
Poland,2020-04-28,12218
Poland,2020-04-29,12640
Poland,2020-04-30,12877
Poland,2020-05-01,13105
Poland,2020-05-02,13375
Poland,2020-05-03,13693
Poland,2020-05-04,14006
Poland,2020-05-05,14431
Poland,2020-05-06,14740
Poland,2020-05-07,15047
Poland,2020-05-08,15366
Poland,2020-05-09,15651
Poland,2020-05-10,15996
Poland,2020-05-11,16326
Poland,2020-05-12,16921
Poland,2020-05-13,17204
Poland,2020-05-14,17615
Poland,2020-05-15,18016
Poland,2020-05-16,18257
Poland,2020-05-17,18529
Poland,2020-05-18,18885
Poland,2020-05-19,19268
Poland,2020-05-20,19739
Poland,2020-05-21,20143
Poland,2020-05-22,20619
Poland,2020-05-23,20931
Poland,2020-05-24,21326
Poland,2020-05-25,21631
Poland,2020-05-26,22074
Poland,2020-05-27,22473
Poland,2020-05-28,22825
Poland,2020-05-29,23155
Poland,2020-05-30,23571
Poland,2020-05-31,23786
Poland,2020-06-01,24165
Poland,2020-06-02,24395
Poland,2020-06-03,24687
Poland,2020-06-04,25048
Poland,2020-06-05,25410
Poland,2020-06-06,25986
Poland,2020-06-07,26561
Poland,2020-06-08,27160
Poland,2020-06-09,27560
Poland,2020-06-10,27842
Poland,2020-06-11,28201
Poland,2020-06-12,28577
Poland,2020-06-13,29017
Poland,2020-06-14,29392
Poland,2020-06-15,29788
Poland,2020-06-16,30195
Poland,2020-06-17,30701
Poland,2020-06-18,31015
Poland,2020-06-19,31316
Poland,2020-06-20,31620
Poland,2020-06-21,31931
Poland,2020-06-22,32227
Poland,2020-06-23,32527
Poland,2020-06-24,33119
Portugal,2020-01-22,0
Portugal,2020-01-23,0
Portugal,2020-01-24,0
Portugal,2020-01-25,0
Portugal,2020-01-26,0
Portugal,2020-01-27,0
Portugal,2020-01-28,0
Portugal,2020-01-29,0
Portugal,2020-01-30,0
Portugal,2020-01-31,0
Portugal,2020-02-01,0
Portugal,2020-02-02,0
Portugal,2020-02-03,0
Portugal,2020-02-04,0
Portugal,2020-02-05,0
Portugal,2020-02-06,0
Portugal,2020-02-07,0
Portugal,2020-02-08,0
Portugal,2020-02-09,0
Portugal,2020-02-10,0
Portugal,2020-02-11,0
Portugal,2020-02-12,0
Portugal,2020-02-13,0
Portugal,2020-02-14,0
Portugal,2020-02-15,0
Portugal,2020-02-16,0
Portugal,2020-02-17,0
Portugal,2020-02-18,0
Portugal,2020-02-19,0
Portugal,2020-02-20,0
Portugal,2020-02-21,0
Portugal,2020-02-22,0
Portugal,2020-02-23,0
Portugal,2020-02-24,0
Portugal,2020-02-25,0
Portugal,2020-02-26,0
Portugal,2020-02-27,0
Portugal,2020-02-28,0
Portugal,2020-02-29,0
Portugal,2020-03-01,0
Portugal,2020-03-02,2
Portugal,2020-03-03,2
Portugal,2020-03-04,5
Portugal,2020-03-05,8
Portugal,2020-03-06,13
Portugal,2020-03-07,20
Portugal,2020-03-08,30
Portugal,2020-03-09,30
Portugal,2020-03-10,41
Portugal,2020-03-11,59
Portugal,2020-03-12,59
Portugal,2020-03-13,112
Portugal,2020-03-14,169
Portugal,2020-03-15,245
Portugal,2020-03-16,331
Portugal,2020-03-17,448
Portugal,2020-03-18,448
Portugal,2020-03-19,785
Portugal,2020-03-20,1020
Portugal,2020-03-21,1280
Portugal,2020-03-22,1600
Portugal,2020-03-23,2060
Portugal,2020-03-24,2362
Portugal,2020-03-25,2995
Portugal,2020-03-26,3544
Portugal,2020-03-27,4268
Portugal,2020-03-28,5170
Portugal,2020-03-29,5962
Portugal,2020-03-30,6408
Portugal,2020-03-31,7443
Portugal,2020-04-01,8251
Portugal,2020-04-02,9034
Portugal,2020-04-03,9886
Portugal,2020-04-04,10524
Portugal,2020-04-05,11278
Portugal,2020-04-06,11730
Portugal,2020-04-07,12442
Portugal,2020-04-08,13141
Portugal,2020-04-09,13956
Portugal,2020-04-10,15472
Portugal,2020-04-11,15987
Portugal,2020-04-12,16585
Portugal,2020-04-13,16934
Portugal,2020-04-14,17448
Portugal,2020-04-15,18091
Portugal,2020-04-16,18841
Portugal,2020-04-17,19022
Portugal,2020-04-18,19685
Portugal,2020-04-19,20206
Portugal,2020-04-20,20863
Portugal,2020-04-21,21379
Portugal,2020-04-22,21982
Portugal,2020-04-23,22353
Portugal,2020-04-24,22797
Portugal,2020-04-25,23392
Portugal,2020-04-26,23864
Portugal,2020-04-27,24027
Portugal,2020-04-28,24322
Portugal,2020-04-29,24505
Portugal,2020-04-30,25045
Portugal,2020-05-01,25351
Portugal,2020-05-02,25190
Portugal,2020-05-03,25282
Portugal,2020-05-04,25524
Portugal,2020-05-05,25702
Portugal,2020-05-06,26182
Portugal,2020-05-07,26715
Portugal,2020-05-08,27268
Portugal,2020-05-09,27406
Portugal,2020-05-10,27581
Portugal,2020-05-11,27679
Portugal,2020-05-12,27913
Portugal,2020-05-13,28132
Portugal,2020-05-14,28319
Portugal,2020-05-15,28583
Portugal,2020-05-16,28810
Portugal,2020-05-17,29036
Portugal,2020-05-18,29209
Portugal,2020-05-19,29432
Portugal,2020-05-20,29660
Portugal,2020-05-21,29912
Portugal,2020-05-22,30200
Portugal,2020-05-23,30471
Portugal,2020-05-24,30623
Portugal,2020-05-25,30788
Portugal,2020-05-26,31007
Portugal,2020-05-27,31292
Portugal,2020-05-28,31596
Portugal,2020-05-29,31946
Portugal,2020-05-30,32203
Portugal,2020-05-31,32500
Portugal,2020-06-01,32700
Portugal,2020-06-02,32895
Portugal,2020-06-03,33261
Portugal,2020-06-04,33592
Portugal,2020-06-05,33969
Portugal,2020-06-06,34351
Portugal,2020-06-07,34693
Portugal,2020-06-08,34885
Portugal,2020-06-09,35306
Portugal,2020-06-10,35600
Portugal,2020-06-11,35910
Portugal,2020-06-12,36180
Portugal,2020-06-13,36463
Portugal,2020-06-14,36690
Portugal,2020-06-15,37036
Portugal,2020-06-16,37336
Portugal,2020-06-17,37672
Portugal,2020-06-18,38089
Portugal,2020-06-19,38464
Portugal,2020-06-20,38841
Portugal,2020-06-21,39133
Portugal,2020-06-22,39392
Portugal,2020-06-23,39737
Portugal,2020-06-24,40104
Romania,2020-01-22,0
Romania,2020-01-23,0
Romania,2020-01-24,0
Romania,2020-01-25,0
Romania,2020-01-26,0
Romania,2020-01-27,0
Romania,2020-01-28,0
Romania,2020-01-29,0
Romania,2020-01-30,0
Romania,2020-01-31,0
Romania,2020-02-01,0
Romania,2020-02-02,0
Romania,2020-02-03,0
Romania,2020-02-04,0
Romania,2020-02-05,0
Romania,2020-02-06,0
Romania,2020-02-07,0
Romania,2020-02-08,0
Romania,2020-02-09,0
Romania,2020-02-10,0
Romania,2020-02-11,0
Romania,2020-02-12,0
Romania,2020-02-13,0
Romania,2020-02-14,0
Romania,2020-02-15,0
Romania,2020-02-16,0
Romania,2020-02-17,0
Romania,2020-02-18,0
Romania,2020-02-19,0
Romania,2020-02-20,0
Romania,2020-02-21,0
Romania,2020-02-22,0
Romania,2020-02-23,0
Romania,2020-02-24,0
Romania,2020-02-25,0
Romania,2020-02-26,1
Romania,2020-02-27,1
Romania,2020-02-28,3
Romania,2020-02-29,3
Romania,2020-03-01,3
Romania,2020-03-02,3
Romania,2020-03-03,3
Romania,2020-03-04,4
Romania,2020-03-05,6
Romania,2020-03-06,9
Romania,2020-03-07,9
Romania,2020-03-08,15
Romania,2020-03-09,15
Romania,2020-03-10,25
Romania,2020-03-11,45
Romania,2020-03-12,49
Romania,2020-03-13,89
Romania,2020-03-14,123
Romania,2020-03-15,131
Romania,2020-03-16,158
Romania,2020-03-17,184
Romania,2020-03-18,260
Romania,2020-03-19,277
Romania,2020-03-20,308
Romania,2020-03-21,367
